"user.id";"remote.user.id.if.known";"week";"count"
46;29;68;5
46;29;69;9
46;29;70;25
46;29;71;6
46;30;43;2
46;30;44;2
46;30;48;2
46;30;53;93
46;30;54;4
46;30;55;2
46;30;56;17
46;30;57;3
46;30;58;4
46;30;59;15
46;30;60;20
46;30;64;8
46;30;65;8
46;30;66;19
46;30;67;6
46;30;68;25
46;30;69;15
46;30;71;16
46;30;72;41
46;30;73;2
46;31;61;3
46;31;64;5
46;31;65;1
46;31;66;3
46;31;67;3
46;31;69;1
46;31;70;2
46;31;71;3
46;31;72;5
46;32;41;55
46;32;42;27
46;32;43;166
46;32;44;8
46;32;45;54
46;32;54;66
46;32;55;249
46;32;56;127
46;32;57;21
46;32;58;2
46;32;59;1
46;32;61;159
46;32;62;485
46;32;63;387
46;32;64;156
46;32;65;302
46;32;66;431
46;32;67;72
46;32;68;43
46;32;71;2
46;33;55;1
46;33;56;7
46;33;57;6
46;33;58;5
46;33;59;14
46;33;60;9
46;33;62;20
46;33;63;12
46;33;64;11
46;33;65;3
46;33;66;18
46;33;67;9
46;33;68;9
46;33;69;14
46;33;70;10
46;33;71;20
46;33;72;8
46;33;73;1
46;34;42;3
46;34;61;4
46;34;62;2
46;34;63;12
46;34;64;4
46;34;65;2
46;34;66;4
46;34;67;2
46;34;69;7
46;34;70;7
46;34;71;4
46;34;72;1
46;34;73;1
46;35;42;61
46;35;43;22
46;35;44;8
46;35;45;1
46;35;48;42
46;35;53;42
46;35;54;227
46;35;55;154
46;35;56;191
46;35;57;427
46;35;58;61
46;35;59;271
46;35;60;172
46;35;61;296
46;35;62;256
46;35;63;357
46;35;64;34
46;35;65;205
46;35;66;240
46;35;67;74
46;35;68;325
46;35;69;255
46;35;70;320
46;35;71;291
46;36;41;33
46;36;42;324
46;36;43;128
46;36;44;55
46;36;45;100
46;36;48;50
46;36;53;3
46;36;54;226
46;36;55;172
46;36;56;297
46;36;57;130
46;36;58;60
46;36;59;426
46;36;60;243
46;36;61;135
46;36;62;515
46;36;63;204
46;36;64;97
46;36;65;295
46;36;66;143
46;36;67;26
46;36;68;112
46;36;69;1
46;36;70;401
46;36;71;192
46;36;72;684
46;36;73;3
46;37;68;2
46;37;71;1
46;37;72;6
46;38;55;2
46;38;57;2
46;40;45;7
46;40;46;2
46;40;48;1
46;40;54;6
46;40;55;3
46;40;57;4
46;40;59;7
46;40;60;5
46;40;61;4
46;40;66;5
46;40;67;1
46;40;69;6
46;40;70;6
46;40;71;1
46;40;72;11
46;42;42;5
46;42;43;3
46;42;48;1
46;42;53;2
46;42;54;6
46;42;55;2
46;42;59;5
46;42;60;7
46;42;61;35
46;42;62;10
46;42;63;5
46;42;64;7
46;42;65;4
46;42;66;8
46;42;67;2
46;42;68;12
46;42;69;9
46;42;70;9
46;42;71;10
46;42;72;13
46;42;73;2
46;43;54;2
46;43;56;4
46;43;59;2
46;43;61;7
46;43;62;8
46;43;66;4
46;43;67;12
46;43;68;4
46;43;69;194
46;43;70;212
46;43;71;132
46;43;72;16
46;44;41;4
46;44;42;14
46;44;43;24
46;44;44;11
46;44;45;10
46;44;48;10
46;44;55;1
46;44;56;40
46;44;57;22
46;44;58;4
46;44;59;4
46;44;60;13
46;44;61;17
46;44;62;61
46;44;63;29
46;44;64;44
46;44;65;22
46;44;66;12
46;44;67;9
46;44;68;33
46;44;69;38
46;44;70;87
46;44;71;46
46;44;72;9
46;45;59;1
46;45;62;2
46;45;66;1
46;45;68;1
46;45;69;1
46;45;70;3
46;47;54;3
46;47;55;1
46;47;56;4
46;47;59;12
46;47;60;2
46;47;61;2
46;47;62;1
46;47;63;15
46;47;64;3
46;47;65;2
46;47;66;3
46;48;42;3
46;48;44;4
46;48;55;1
46;48;60;3
46;48;63;1
46;49;45;1
46;49;53;62
46;49;54;57
46;49;55;61
46;49;56;132
46;49;57;86
46;49;58;3
46;49;59;230
46;49;60;74
46;49;61;151
46;49;62;146
46;49;63;222
46;49;64;11
46;49;65;100
46;49;66;268
46;49;67;47
46;49;68;270
46;49;69;148
46;49;70;289
46;49;71;198
46;49;72;39
46;51;42;1
46;51;46;1
46;51;48;1
46;52;43;23
46;52;44;71
46;52;45;11
46;52;46;14
46;52;48;30
46;52;54;139
46;52;55;64
46;52;56;86
46;52;57;215
46;52;58;47
46;52;59;108
46;52;60;39
46;52;61;100
46;52;62;52
46;52;63;46
46;52;64;16
46;52;65;1
46;52;66;127
46;52;67;78
46;52;68;103
46;52;69;2
46;54;42;1
46;54;44;2
46;54;54;1
46;54;59;1
46;54;62;6
46;54;66;6
46;54;67;3
46;54;68;1
46;54;69;6
46;54;70;12
46;54;72;1
46;54;73;1
46;55;46;2
46;55;53;8
46;55;54;5
46;55;55;1
46;55;56;5
46;55;57;1
46;55;62;24
46;55;63;33
46;55;64;2
46;55;65;4
46;56;62;2
46;56;63;6
46;56;67;2
46;56;68;1
46;56;72;11
46;57;41;1
46;57;48;1
46;57;55;1
46;57;59;10
46;57;61;7
46;57;62;1
46;57;63;2
46;57;65;1
46;57;66;8
46;57;67;4
46;57;68;8
46;57;69;20
46;57;70;24
46;57;71;18
46;57;72;12
46;58;42;5
46;58;53;1
46;59;42;5
46;59;48;1
46;59;53;1
46;59;56;1
46;59;58;1
46;59;59;15
46;59;60;2
46;59;61;7
46;59;62;8
46;59;63;19
46;59;64;5
46;59;65;2
46;59;66;10
46;59;67;5
46;59;68;7
46;59;69;9
46;59;70;3
46;59;72;17
46;59;73;1
46;60;41;1
46;60;42;7
46;60;43;11
46;60;44;1
46;60;46;1
46;60;54;55
46;60;55;17
46;60;56;73
46;60;57;50
46;60;58;23
46;60;59;102
46;60;60;21
46;60;61;93
46;60;62;111
46;60;63;45
46;60;64;36
46;60;65;28
46;60;66;59
46;60;67;5
46;60;68;63
46;60;69;89
46;60;70;52
46;60;71;111
46;60;72;115
46;61;54;12
46;61;55;1
46;61;56;9
46;61;57;94
46;61;59;47
46;61;60;2
46;61;61;18
46;61;62;13
46;61;63;41
46;61;64;10
46;61;65;30
46;61;66;10
46;61;67;1
46;61;68;5
46;61;69;36
46;61;70;3
46;61;71;19
46;61;72;8
46;62;41;4
46;62;43;6
46;62;45;12
46;62;54;3
46;62;55;7
46;62;56;3
46;62;57;15
46;62;58;11
46;62;59;1
46;62;63;2
46;62;64;4
46;62;65;4
46;62;66;1
46;62;67;9
46;62;68;4
46;62;69;11
46;62;70;7
46;62;72;2
46;63;42;6
46;63;59;1
46;63;60;2
46;63;61;9
46;63;62;6
46;63;63;16
46;63;68;4
46;63;70;1
46;64;41;1
46;64;43;1
46;64;44;1
46;64;48;1
46;64;53;5
46;64;54;1
46;64;55;1
46;64;56;1
46;64;59;12
46;64;60;1
46;64;61;7
46;64;62;18
46;64;63;6
46;64;64;3
46;64;65;2
46;64;66;7
46;64;67;3
46;64;68;5
46;64;69;4
46;64;70;10
46;64;71;2
46;64;72;9
46;65;68;1
46;66;42;1
46;66;46;1
46;66;53;1
46;66;54;1
46;66;55;3
46;66;57;7
46;66;59;4
46;66;60;3
46;67;42;6
46;67;55;10
46;67;56;8
46;67;57;19
46;67;59;12
46;67;60;2
46;67;61;14
46;67;62;21
46;67;63;87
46;67;64;4
46;67;66;61
46;67;67;7
46;67;68;24
46;67;69;3
46;67;70;36
46;67;71;6
46;67;72;11
46;68;42;2
46;68;43;3
46;68;45;1
46;68;54;1
46;68;55;2
46;68;56;1
46;68;57;1
46;68;59;2
46;68;62;1
46;68;63;3
46;68;64;1
46;68;66;5
46;68;67;11
46;68;68;4
46;68;69;2
46;68;70;12
46;68;71;1
46;68;72;1
46;68;73;1
46;69;44;2
46;69;60;3
46;69;61;4
46;69;62;5
46;69;63;2
46;69;64;1
46;69;66;6
46;69;67;10
46;70;42;1
46;70;45;4
46;70;55;1
46;70;57;1
46;70;59;1
46;70;64;2
46;70;65;3
46;70;67;3
46;70;68;6
46;70;69;1
46;70;72;8
46;70;73;1
46;71;41;60
46;71;42;349
46;71;43;262
46;71;44;55
46;71;45;66
46;71;46;131
46;71;48;67
46;71;54;294
46;71;55;283
46;71;56;391
46;71;57;888
46;71;58;77
46;71;59;240
46;71;60;116
46;71;61;259
46;71;62;277
46;71;63;318
46;71;64;1
46;71;65;55
46;71;66;90
46;71;67;22
46;71;68;242
46;71;69;410
46;71;70;247
46;71;71;155
46;71;72;6
46;71;73;2
46;72;42;3
46;72;43;3
46;72;45;3
46;72;48;1
46;72;51;1
46;72;55;4
46;72;56;3
46;72;57;66
46;72;58;4
46;72;59;8
46;72;60;8
46;72;61;9
46;72;62;6
46;72;63;16
46;72;64;2
46;72;65;4
46;72;66;10
46;72;67;27
46;72;68;9
46;72;69;24
46;72;70;28
46;72;71;8
46;72;72;10
46;75;59;1
46;75;62;3
46;75;63;6
46;75;66;1
46;75;67;4
46;75;68;1
46;75;69;9
46;75;70;6
46;75;71;5
46;75;72;4
46;76;55;190
46;76;56;358
46;76;57;707
46;76;59;457
46;76;60;344
46;76;61;190
46;76;62;327
46;76;63;359
46;76;64;52
46;76;65;288
46;76;66;251
46;76;67;121
46;76;68;174
46;76;69;511
46;76;70;493
46;76;71;291
46;76;72;616
46;77;41;1
46;77;54;1
46;77;55;1
46;77;56;12
46;77;57;17
46;77;58;15
46;77;59;10
46;77;60;12
46;77;61;7
46;77;62;46
46;77;63;131
46;77;64;5
46;77;65;6
46;77;66;23
46;77;67;7
46;77;68;13
46;77;69;100
46;77;70;6
46;77;71;12
46;77;72;25
46;77;73;3
46;78;54;16
46;78;55;8
46;78;56;1
46;78;62;1
46;78;67;9
46;78;68;2
46;78;69;10
46;78;70;3
46;79;59;13
46;79;60;2
46;79;61;4
46;79;62;6
46;79;63;11
46;79;64;2
46;79;65;9
46;79;66;8
46;79;67;13
46;79;68;16
46;79;69;60
46;79;70;5
46;79;71;2
46;79;72;12
46;80;57;66
46;80;58;29
46;80;59;125
46;80;60;35
46;80;61;103
46;80;62;77
46;80;63;152
46;80;64;38
46;80;65;103
46;80;66;104
46;80;67;13
46;80;68;99
46;80;69;139
46;80;70;227
46;80;71;197
46;80;72;97
47;1;5;4
47;1;43;1
47;1;64;1
47;1;65;14
47;1;66;3
47;1;67;1
47;2;41;1
47;2;43;2
47;2;54;1
47;2;55;2
47;2;56;1
47;2;58;4
47;2;59;7
47;2;60;22
47;2;61;106
47;2;62;14
47;2;63;42
47;2;64;5
47;2;65;15
47;2;66;7
47;4;60;1
47;4;61;24
47;4;62;1
47;4;63;2
47;4;65;1
47;4;66;1
47;4;67;2
47;5;5;20
47;5;40;126
47;5;41;13
47;5;42;4
47;5;43;266
47;5;44;131
47;5;45;71
47;5;46;12
47;5;54;4
47;5;55;11
47;5;59;1
47;5;60;1
47;5;61;1021
47;5;62;463
47;5;63;464
47;5;67;323
47;6;5;11
47;6;40;50
47;6;41;175
47;6;42;178
47;6;43;384
47;6;49;11
47;6;50;8
47;6;51;68
47;6;54;34
47;6;55;4
47;6;56;14
47;6;58;468
47;6;62;1
47;6;66;1
47;7;61;20
47;8;5;9
47;8;41;24
47;8;42;17
47;8;43;61
47;8;44;27
47;8;45;54
47;8;46;4
47;8;47;3
47;8;48;2
47;8;49;5
47;8;50;22
47;8;51;25
47;8;54;19
47;8;55;29
47;8;56;47
47;8;57;21
47;8;58;117
47;8;61;39
47;8;63;170
47;9;45;1
47;9;46;1
47;9;49;4
47;9;51;1
47;9;55;5
47;9;61;1
47;9;62;4
47;9;63;1
47;9;66;3
47;11;42;12
47;11;44;5
47;11;47;2
47;11;55;2
47;11;61;3
47;11;62;1
47;11;63;2
47;11;67;8
47;12;42;1
47;14;5;2
47;14;40;3
47;14;41;1
47;14;42;7
47;14;43;1
47;14;44;12
47;14;45;5
47;14;49;2
47;14;54;1
47;14;55;4
47;14;56;3
47;14;58;42
47;14;59;4
47;14;60;16
47;14;61;2
47;14;63;7
47;14;66;6
47;14;67;11
47;15;41;2
47;15;42;3
47;15;44;3
47;15;46;1
47;15;55;10
47;15;59;3
47;15;62;3
47;15;63;1
47;15;66;3
47;15;67;4
47;16;47;1
47;16;60;3
47;16;63;1
47;16;64;1
47;18;40;2
47;18;42;1
47;18;47;3
47;18;58;2
47;18;59;2
47;18;60;2
47;18;61;9
47;18;62;4
47;18;63;10
47;18;64;1
47;18;65;1
47;18;66;6
47;18;67;1
47;19;5;11
47;19;40;5
47;19;41;1
47;19;42;8
47;19;43;6
47;19;44;8
47;19;45;1
47;19;46;2
47;19;47;1
47;19;49;6
47;19;51;6
47;19;54;1
47;19;56;1
47;19;58;2
47;19;59;4
47;19;60;2
47;19;62;10
47;19;63;11
47;19;64;7
47;19;65;8
47;19;66;6
47;19;67;14
47;20;5;7
47;20;40;11
47;20;41;3
47;20;42;16
47;20;43;4
47;20;44;9
47;20;49;2
47;20;50;4
47;20;51;1
47;20;55;12
47;20;56;20
47;20;57;2
47;20;58;48
47;20;59;24
47;20;60;66
47;20;61;139
47;20;62;53
47;20;63;77
47;20;64;55
47;20;65;243
47;20;66;139
47;20;67;113
47;21;42;1
47;21;43;8
47;21;44;1
47;21;45;4
47;21;47;2
47;21;49;2
47;21;50;7
47;21;54;4
47;21;55;10
47;21;56;7
47;21;57;4
47;21;58;78
47;21;59;116
47;21;60;53
47;21;61;81
47;21;62;15
47;21;63;217
47;21;64;128
47;21;65;3
47;21;66;76
47;21;67;163
47;22;44;6
47;22;46;2
47;22;47;1
47;22;49;1
47;22;58;1
47;22;59;1
47;22;60;3
47;22;62;3
47;22;63;7
47;22;64;4
47;22;67;3
47;23;5;1
47;23;40;2
47;23;41;3
47;23;42;1
47;23;43;1
47;23;44;3
47;23;46;1
47;23;47;3
47;23;49;2
47;23;56;2
47;23;57;2
47;23;58;42
47;23;59;41
47;23;60;51
47;23;61;5
47;23;62;46
47;23;63;84
47;23;64;36
47;23;65;179
47;23;66;66
47;23;67;90
47;24;58;3
47;24;60;1
47;24;61;1
47;24;62;3
47;24;63;1
47;24;64;7
47;24;65;13
47;24;66;9
47;24;67;77
47;25;41;2
47;25;46;4
47;27;5;4
47;27;44;1
47;27;58;6
47;27;60;4
47;27;61;33
47;27;62;1
47;27;64;1
47;27;67;3
47;28;5;12
47;28;41;2
47;28;42;1
47;28;43;3
47;28;44;8
47;28;51;1
47;28;58;21
47;28;59;6
47;28;61;3
47;28;62;8
47;28;63;5
47;28;65;19
47;29;5;3
47;29;42;1
47;29;44;1
47;29;45;1
47;29;47;1
47;29;49;2
47;29;50;5
47;29;57;1
47;29;59;1
47;29;62;1
47;29;63;3
47;29;64;1
47;29;65;2
47;29;66;19
47;29;67;1
47;30;5;13
47;30;40;2
47;30;41;14
47;30;42;6
47;30;43;5
47;30;44;4
47;30;45;1
47;30;46;8
47;30;50;2
47;30;55;2
47;30;56;7
47;30;58;176
47;30;59;89
47;30;60;29
47;30;63;19
47;30;64;92
47;30;65;155
47;30;66;74
47;30;67;16
47;31;60;1
47;31;63;10
47;31;64;6
47;31;65;7
47;31;66;10
47;31;67;3
47;32;5;20
47;32;40;1
47;32;41;7
47;32;42;2
47;32;45;1
47;32;50;4
47;32;55;2
47;32;56;6
47;32;59;8
47;32;64;1
47;32;65;2
47;32;66;1
47;32;67;1
47;33;41;1
47;33;44;3
47;33;46;1
47;33;49;1
47;33;51;1
47;33;58;10
47;33;59;3
47;33;60;3
47;33;61;4
47;33;62;10
47;33;63;3
47;33;64;9
47;33;65;2
47;33;66;4
47;33;67;22
47;34;5;2
47;34;40;98
47;34;41;322
47;34;42;133
47;34;43;369
47;34;44;157
47;34;45;40
47;34;46;146
47;34;47;22
47;34;48;2
47;34;49;38
47;34;50;202
47;34;51;134
47;34;54;58
47;34;55;112
47;34;56;112
47;34;58;676
47;34;59;509
47;34;60;546
47;34;61;867
47;34;62;298
47;34;63;731
47;34;64;372
47;34;65;418
47;34;66;603
47;34;67;455
47;35;42;6
47;35;43;2
47;35;44;10
47;35;45;2
47;35;55;1
47;35;58;5
47;35;59;6
47;35;60;4
47;35;61;4
47;35;63;22
47;35;65;5
47;35;66;4
47;35;67;19
47;36;5;17
47;36;40;1
47;36;41;1
47;36;43;16
47;36;44;17
47;36;45;4
47;36;46;15
47;36;49;16
47;36;50;2
47;36;51;2
47;36;54;1
47;36;55;14
47;36;56;13
47;36;57;11
47;36;58;240
47;36;59;140
47;36;60;128
47;36;61;207
47;36;62;134
47;36;63;390
47;36;64;44
47;36;65;93
47;36;66;299
47;36;67;20
47;37;5;16
47;37;41;1
47;37;62;2
47;38;5;7
47;38;40;215
47;38;41;96
47;38;44;182
47;38;45;3
47;38;47;9
47;38;48;30
47;38;49;45
47;38;50;49
47;38;51;3
47;38;55;47
47;38;56;204
47;38;57;96
47;38;58;525
47;40;41;1
47;40;42;2
47;40;44;3
47;40;46;2
47;40;50;1
47;40;54;4
47;40;55;5
47;40;56;4
47;40;58;2
47;40;59;7
47;40;60;3
47;40;61;1
47;40;62;2
47;40;66;3
47;40;67;2
47;42;5;11
47;42;40;119
47;42;41;302
47;42;42;176
47;42;43;577
47;42;44;189
47;42;45;30
47;42;46;197
47;42;47;24
47;42;48;29
47;42;49;143
47;42;50;131
47;42;51;213
47;42;54;63
47;42;55;171
47;42;57;6
47;42;58;240
47;42;59;651
47;42;60;851
47;42;61;1232
47;42;62;435
47;42;63;651
47;42;64;679
47;42;65;817
47;42;66;822
47;42;67;792
47;43;40;80
47;43;41;62
47;43;42;138
47;43;43;133
47;43;44;86
47;43;46;43
47;43;47;16
47;43;48;11
47;43;49;36
47;43;50;87
47;43;51;32
47;43;54;4
47;43;55;78
47;43;56;60
47;43;57;7
47;43;58;266
47;43;59;235
47;43;60;301
47;43;61;679
47;43;62;198
47;43;63;435
47;43;64;7
47;43;65;382
47;43;66;57
47;43;67;226
47;44;5;5
47;44;40;1
47;44;41;19
47;44;42;3
47;44;43;12
47;44;44;11
47;44;45;2
47;44;46;5
47;44;47;1
47;44;51;4
47;44;55;10
47;44;56;5
47;44;57;2
47;44;58;154
47;44;59;54
47;44;60;29
47;44;61;88
47;44;62;43
47;44;63;55
47;44;64;57
47;44;65;147
47;44;66;61
47;44;67;23
47;45;43;118
47;45;44;18
47;45;45;1
47;45;46;10
47;45;49;5
47;45;50;5
47;45;55;3
47;45;56;7
47;45;57;1
47;45;58;1
47;45;59;23
47;45;60;1
47;45;61;3
47;45;62;7
47;45;63;9
47;45;64;56
47;45;65;113
47;45;66;31
47;45;67;26
47;46;40;2
47;46;41;6
47;46;42;7
47;46;43;9
47;46;44;6
47;46;45;6
47;46;46;11
47;46;48;1
47;46;49;1
47;46;50;13
47;46;51;11
47;46;54;5
47;46;55;17
47;46;56;22
47;46;57;3
47;46;58;65
47;46;59;60
47;46;60;65
47;46;61;130
47;46;62;16
47;46;63;118
47;46;64;45
47;46;65;55
47;46;66;104
47;46;67;22
47;48;5;8
47;48;42;2
47;48;44;1
47;48;60;21
47;49;5;11
47;49;44;1
47;49;45;3
47;49;57;1
47;49;59;1
47;49;60;3
47;49;63;1
47;49;64;1
47;49;65;2
47;49;66;3
47;49;67;2
47;51;40;2
47;51;41;20
47;51;42;44
47;51;43;23
47;51;44;56
47;51;45;46
47;51;46;36
47;51;47;2
47;51;48;6
47;51;49;14
47;51;54;27
47;52;55;4
47;52;57;1
47;52;58;6
47;52;59;4
47;52;60;1
47;52;61;5
47;52;63;3
47;52;64;3
47;52;66;2
47;54;40;103
47;54;41;102
47;54;42;11
47;54;43;40
47;54;44;13
47;54;45;2
47;54;46;3
47;54;47;4
47;54;48;10
47;54;49;5
47;54;50;91
47;54;51;4
47;54;54;1
47;54;56;1
47;54;57;3
47;54;58;1
47;54;59;7
47;54;60;1
47;54;61;29
47;54;62;93
47;54;63;86
47;54;64;7
47;54;65;65
47;54;66;140
47;54;67;56
47;55;5;5
47;55;42;4
47;55;44;10
47;55;45;21
47;55;46;41
47;55;47;6
47;55;48;3
47;55;49;9
47;55;50;31
47;55;51;11
47;55;54;6
47;55;55;18
47;55;56;49
47;55;58;1
47;55;61;100
47;55;62;199
47;55;63;478
47;55;64;337
47;55;65;817
47;55;66;15
47;56;5;21
47;56;55;1
47;56;56;1
47;56;63;1
47;56;64;53
47;57;5;5
47;57;41;2
47;57;49;2
47;57;54;1
47;57;56;1
47;57;57;6
47;57;58;10
47;57;59;16
47;57;60;18
47;57;61;47
47;57;62;16
47;57;63;36
47;57;64;31
47;57;65;10
47;57;66;17
47;57;67;7
47;58;42;36
47;58;51;2
47;58;66;46
47;59;5;1
47;59;40;55
47;59;41;73
47;59;42;61
47;59;43;101
47;59;44;5
47;59;45;120
47;59;46;23
47;59;47;2
47;59;49;18
47;59;51;31
47;59;54;1
47;59;55;12
47;59;56;7
47;59;57;26
47;59;58;445
47;59;59;680
47;59;60;563
47;59;61;527
47;59;62;153
47;59;63;420
47;59;64;453
47;59;65;906
47;59;66;453
47;59;67;470
47;60;5;5
47;60;41;6
47;60;42;52
47;60;43;114
47;60;44;2
47;60;45;1
47;60;47;6
47;60;50;1
47;60;54;1
47;60;55;12
47;60;58;24
47;60;60;7
47;60;63;3
47;60;65;2
47;60;67;1
47;61;5;13
47;61;59;2
47;61;60;1
47;61;61;1
47;61;63;8
47;61;65;6
47;61;66;1
47;62;5;11
47;62;40;4
47;62;42;6
47;62;43;26
47;62;44;30
47;62;46;6
47;62;49;10
47;62;50;2
47;62;55;14
47;62;57;2
47;62;58;19
47;62;59;32
47;62;63;18
47;62;64;23
47;62;65;5
47;62;66;39
47;62;67;44
47;63;41;5
47;63;42;128
47;63;45;1
47;63;58;1
47;63;59;21
47;63;60;4
47;63;61;36
47;63;62;3
47;63;63;18
47;63;66;4
47;63;67;57
47;64;40;91
47;64;41;191
47;64;42;100
47;64;43;455
47;64;44;128
47;64;45;122
47;64;46;122
47;64;47;4
47;64;48;13
47;64;49;90
47;64;50;159
47;64;54;34
47;64;55;25
47;64;56;124
47;64;57;58
47;64;58;526
47;64;59;844
47;64;60;525
47;64;61;606
47;64;62;229
47;64;63;735
47;64;64;189
47;64;65;267
47;64;66;730
47;64;67;552
47;65;5;15
47;66;5;8
47;66;42;6
47;66;43;1
47;66;44;4
47;66;45;3
47;66;46;2
47;66;51;1
47;66;54;3
47;66;55;1
47;66;56;1
47;66;58;1
47;66;59;9
47;66;60;7
47;67;5;13
47;67;41;1
47;67;42;5
47;67;43;3
47;67;44;2
47;67;45;10
47;67;46;1
47;67;47;2
47;67;48;2
47;67;49;1
47;67;50;8
47;67;61;1
47;67;62;4
47;67;63;2
47;67;66;1
47;67;67;1
47;68;41;2
47;68;42;37
47;68;43;33
47;68;44;27
47;68;45;44
47;68;46;13
47;68;47;1
47;68;49;33
47;68;51;1
47;68;52;3
47;68;54;29
47;68;55;40
47;68;56;90
47;68;57;41
47;68;58;320
47;68;59;93
47;68;60;244
47;68;61;338
47;68;62;125
47;68;63;190
47;68;64;103
47;68;65;248
47;68;66;256
47;68;67;309
47;69;5;10
47;69;41;1
47;69;42;4
47;69;43;3
47;69;44;15
47;69;46;1
47;69;55;4
47;69;58;1
47;69;59;2
47;69;60;4
47;69;62;2
47;69;63;8
47;69;64;1
47;69;65;1
47;69;66;5
47;69;67;3
47;70;5;9
47;70;42;3
47;70;43;2
47;70;44;3
47;70;45;2
47;70;46;2
47;70;47;1
47;70;54;7
47;70;55;8
47;70;56;1
47;70;57;4
47;70;58;126
47;70;59;106
47;70;60;65
47;70;61;92
47;70;62;31
47;70;63;183
47;70;64;73
47;70;65;208
47;70;66;152
47;70;67;149
47;71;5;8
47;71;40;3
47;71;41;3
47;71;42;10
47;71;43;12
47;71;44;10
47;71;45;1
47;71;46;1
47;71;47;1
47;71;51;2
47;71;54;1
47;71;55;3
47;71;56;8
47;71;58;10
47;71;59;23
47;71;60;103
47;71;61;83
47;71;62;3
47;71;63;55
47;71;64;13
47;71;65;11
47;71;66;15
47;71;67;5
47;72;40;2
47;72;41;1
47;72;42;10
47;72;43;2
47;72;44;14
47;72;45;2
47;72;46;2
47;72;47;5
47;72;50;4
47;72;56;2
47;72;57;1
47;72;58;12
47;72;59;5
47;72;60;5
47;72;61;1
47;72;62;5
47;72;63;14
47;72;64;4
47;72;65;3
47;72;66;9
47;72;67;17
47;74;5;21
47;74;40;8
47;74;49;1
47;75;55;1
47;75;58;5
47;75;59;4
47;75;62;5
47;75;63;22
47;75;64;1
47;75;65;1
47;75;66;9
47;75;67;14
47;76;5;12
47;76;54;2
47;76;55;15
47;76;56;8
47;76;59;101
47;76;60;56
47;76;61;68
47;76;62;57
47;76;63;80
47;76;64;2
47;76;65;19
47;76;66;7
47;76;67;3
47;77;41;5
47;77;54;12
47;77;55;7
47;77;56;141
47;77;57;9
47;77;58;352
47;77;59;197
47;77;60;446
47;77;61;571
47;77;62;305
47;77;63;518
47;77;64;149
47;77;65;315
47;77;66;616
47;77;67;630
47;78;50;13
47;78;51;2
47;78;54;2
47;78;55;68
47;78;61;3
47;78;62;2
47;78;64;15
47;78;67;6
47;79;58;2
47;79;59;229
47;79;60;88
47;79;61;232
47;79;62;6
47;79;63;100
47;79;64;12
47;79;65;142
47;79;66;193
47;79;67;364
47;80;58;12
47;80;59;9
47;80;61;20
47;80;62;10
47;80;63;19
47;80;64;6
47;80;65;2
47;80;66;19
47;80;67;1
48;2;46;1
48;2;71;2
48;4;70;10
48;5;40;4
48;6;42;11
48;6;49;1
48;8;44;3
48;9;50;1
48;9;55;4
48;11;41;1
48;11;44;1
48;12;42;1
48;12;54;3
48;14;40;2
48;14;42;4
48;14;44;2
48;15;41;205
48;15;42;707
48;15;43;934
48;15;44;273
48;15;45;340
48;15;46;204
48;15;47;78
48;15;49;71
48;15;50;217
48;15;53;220
48;15;54;531
48;15;55;334
48;15;69;815
48;15;70;571
48;18;42;3
48;18;44;4
48;18;45;3
48;18;55;2
48;18;69;4
48;19;40;7
48;19;41;1
48;19;42;14
48;19;44;1
48;19;49;3
48;19;50;2
48;19;54;1
48;19;55;1
48;20;40;4
48;20;42;5
48;20;44;1
48;21;44;1
48;21;49;1
48;22;44;2
48;22;49;2
48;23;42;1
48;24;47;1
48;24;55;1
48;27;44;1
48;28;40;1
48;28;44;3
48;28;45;1
48;28;69;2
48;28;70;1
48;29;40;47
48;29;41;20
48;29;42;6
48;29;43;1
48;29;50;6
48;30;40;1
48;30;42;3
48;30;44;2
48;32;40;15
48;32;42;13
48;32;44;1
48;33;44;1
48;33;55;2
48;33;69;1
48;34;40;7
48;34;41;10
48;34;43;5
48;35;42;5
48;35;50;2
48;35;55;3
48;36;44;1
48;36;46;1
48;36;53;5
48;36;54;1
48;37;42;1
48;37;55;1
48;38;44;5
48;38;55;6
48;40;41;19
48;40;42;7
48;40;44;1
48;40;46;2
48;40;47;2
48;40;48;1
48;40;49;3
48;40;50;11
48;40;53;2
48;40;55;13
48;42;40;4
48;42;43;2
48;42;55;1
48;42;70;1
48;43;42;1
48;43;49;4
48;43;50;1
48;44;40;38
48;44;42;8
48;44;44;3
48;44;47;1
48;44;48;1
48;44;49;3
48;44;55;4
48;44;69;1
48;46;40;23
48;46;44;3
48;46;47;2
48;47;40;1
48;47;42;23
48;49;40;18
48;49;44;2
48;49;53;1
48;49;55;33
48;51;42;9
48;51;44;2
48;52;42;1
48;54;40;1
48;54;42;3
48;54;44;1
48;54;54;8
48;55;44;1
48;56;40;8
48;56;41;1
48;56;55;1
48;56;69;3
48;58;55;1
48;59;40;2
48;59;42;2
48;59;44;1
48;60;42;2
48;60;47;1
48;60;55;2
48;62;40;21
48;62;41;12
48;62;42;91
48;62;43;1
48;62;44;1
48;62;47;1
48;62;50;6
48;62;53;6
48;62;54;8
48;62;55;10
48;63;49;2
48;64;40;1
48;64;42;24
48;64;49;1
48;64;50;2
48;64;54;2
48;65;42;3
48;65;44;1
